endTime,artistName,trackName,msPlayed
2024-03-24 15:43,Jasleen Royal,Kho Gaye Hum Kahan,3632
2024-03-24 15:43,Mohit Chauhan,Rang Lageya,156944
2024-03-24 15:44,Amaal Mallik,"Jaan Hai Meri (From ""Radhe Shyam"")",1602
2024-03-24 15:44,The Local Train,Dil Mere,1346
2024-03-24 15:44,Amit Trivedi,Main Lad Lunga,952
2024-03-24 15:44,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,1230
2024-03-24 15:44,Dream Note,Waqt Ki Baatein,1811
2024-03-24 15:59,Arjun Kanungo,Ilzaam (From the Album 'Industry'),952
2024-03-24 16:06,Suriel Hess,Little Bit More,905
2024-03-24 16:06,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,1393
2024-03-24 16:06,Ellie Goulding,Love Me Like You Do,1509
2024-03-24 16:06,Brent Morgan,Gonna Be Okay,1416
2024-03-24 16:06,Taylor Swift,Love Story,387564
2024-03-24 16:06,Bruno Mars,Count on Me,905
2024-03-24 16:06,Christina Perri,a thousand years,1300
2024-03-24 16:09,James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),210883
2024-03-26 07:07,Sanjay Leela Bhansali,"Sakal Ban (From ""Heeramandi"") - Original",150131
2024-03-26 07:07,Aditya A,Chaand Baaliyan - On Sitar,0
2024-03-26 07:17,Dhaval Kothari,Kaho Poonam Na,1091
2024-03-26 07:17,Sanjay Leela Bhansali,"Sakal Ban (From ""Heeramandi"") - Original",150131
2024-03-26 07:17,Amit Trivedi,Lagan Laagi Re,1439
2024-03-26 07:17,Chirag Katti,Lat Ulajhi - Instrumental,1068
2024-03-26 07:17,Aditya A,Chaand Baaliyan - On Sitar,0
2024-03-26 07:47,Amit Trivedi,Lagan Laagi Re,247478
2024-03-26 07:55,Pritam,Tu Hi Mera,272973
2024-03-26 08:17,Pritam,Mere Bina,10042
2024-03-26 08:21,Ashu Shukla,Har Ek Pal,196875
2024-03-26 08:26,Arijit Singh,Tu Chale,308485
2024-03-26 08:28,Vishal-Shekhar,Ishq Sufiyana (Male),155176
2024-03-26 08:32,Vishal-Shekhar,Ishq Sufiyana (Female),233710
2024-03-26 08:38,Jubin Nautiyal,Humnava Mere,316144
2024-03-26 08:42,Arijit Singh,"Itni Si Baat Hain (From ""Azhar"")",294846
2024-03-26 08:44,Vishal Chandrashekhar,Aise Dhale Raat Re,975
2024-03-26 08:44,Ajit Kale,Tere Sath Mein,743
2024-03-26 08:44,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,812
2024-03-26 08:44,Sathya Yamini,Krishna Krishna,162
2024-03-26 08:44,Madhubanti Bagchi,Vairaagi,789
2024-03-26 08:44,Vishal Chandrashekhar,Aaja Sajna,78602
2024-03-26 08:46,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,125678
2024-03-26 08:50,Pritam,Saudebazi (Encore),3126
2024-03-26 08:50,Madhubanti Bagchi,Vairaagi,241296
2024-03-26 11:00,Derek Gust,Day One (feat. Tayler Gust),216108
2024-03-26 11:04,Pritam,Hardum Humdum,188000
2024-03-26 11:07,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,214994
2024-03-26 11:16,Vishal-Shekhar,Titli,350617
2024-03-26 11:20,Rahul Vaidya,Madhanya,230250
2024-03-26 11:24,Amit Trivedi,Madhubala,243333
2024-03-26 12:35,Mohit Lalwani,Radhakrishna Naamawali Chant,416111
2024-03-26 12:41,Shreya Ghoshal,Yeh Aaina,311367
2024-03-26 12:44,Anumita Nadesan,Khwaab,178421
2024-03-26 12:47,Tanishk Bagchi,"Rammo Rammo (From ""Bhuj The Pride Of India"")",219079
2024-03-26 12:52,Shankar-Ehsaan-Loy,Bol Na Halke Halke,306834
2024-03-26 12:56,Rishab Rikhiram Sharma,Kautilya (The Echo Project),191063
2024-03-26 12:59,Derek Gust,Day One (feat. Tayler Gust),220540
2024-03-26 13:00,Imdad Hussain,Khudaya Khair,60826
2024-03-26 13:05,Anand Bhaskar Collective,Malhar,288026
2024-03-26 13:10,Maanya Arora,Aarti Kunj Bihari Ki,269444
2024-03-26 13:12,Pritam,Kyon,1486
2024-03-26 13:12,Yasser Desai,Mann Jogiya,812
2024-03-26 13:12,Himonshu Parikh,Katputli Ke Dhaage,152169
2024-03-27 01:23,Yasser Desai,Mann Jogiya,308069
2024-03-27 07:06,Sanjay Leela Bhansali,"Sakal Ban (From ""Heeramandi"") - Original",146007
2024-03-27 07:10,Rahul Vaidya,Madhanya,998
2024-03-27 07:10,Vishal-Shekhar,Titli,766
2024-03-27 07:10,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,138
2024-03-27 07:10,Pritam,Hardum Humdum,188000
2024-03-27 07:14,Taylor Swift,Love Story,236266
2024-03-27 07:44,Amit Trivedi,Shubhaarambh,55131
2024-03-27 07:48,Silent Ocean,Raanjhanaa - Lofi Flip,859
2024-03-27 07:48,Samyak Prasana,Aahatein,201642
2024-03-27 07:48,Aditya A,Heeriye,882
2024-03-27 07:51,Aditya A,Heeriye,172461
2024-03-27 08:29,Pritam,Tujhko Jo Paaya,208
2024-03-27 08:29,A.R. Rahman,Raanjhanaa,905
2024-03-27 08:29,Silent Ocean,Raanjhanaa - Lofi Flip,140670
2024-03-27 08:29,Vishal-Shekhar,Dil Diyan Gallan - LoFi Mix,626
2024-03-27 08:29,Anirudh Ravichander,Chaleya,998
2024-03-27 08:29,Pritam,Hardum Humdum (Film Version),0
2024-03-27 08:29,Ayushmann Khurrana,Pani Da Rang - Male Vocals,952
2024-03-27 08:29,Vismay Patel,Dariya,650
2024-03-27 08:29,Ritviz,Baaraat,394
2024-03-27 08:32,Arjun Kanungo,Zara Zara - MTV Unwind,208320
2024-03-27 08:33,Atif Aslam,Piya O Re Piya,2737
2024-03-27 12:39,Arjun Kanungo,Zara Zara - MTV Unwind,206123
2024-03-27 12:44,Atif Aslam,Piya O Re Piya,287387
2024-03-27 12:45,Jammy Weirdo,Jashne Bahara - Lofi Flip,1718
2024-03-27 12:45,Lifou,Waterfall,394
2024-03-27 12:45,Yashita Sharma,Gallan Goodiyaan,2809
2024-03-27 12:45,Aditya Bhardwaj,Bye,23
2024-03-27 12:45,Pritam,Main Rang Sharbaton Ka (Lofi Mix),1253
2024-03-27 12:45,Pratsofficial,Aziyat 2.0 - Reprise Version,2507
2024-03-27 12:45,Vishal-Shekhar,Zehnaseeb,0
2024-03-27 12:45,Deepanshu Ruhela,Tum Tak - Lofi Flip,1578
2024-03-27 12:45,Kavita Seth,Rangi Saari,1021
2024-03-27 12:45,Jubin Nautiyal,Humnava Mere,928
2024-03-27 12:45,Armaan Malik,Jab Tak,1230
2024-03-27 12:45,Vismay Patel,Pal Behta Jaaye,61015
2024-03-27 12:45,Pritam,"Ik Vaari Aa (From ""Raabta"")",626
2024-03-27 12:45,Mohit Chauhan,Rang Lageya,2066
2024-03-27 12:46,Twin Strings,Doorie,0
2024-03-27 12:46,Prateek Kuhad,Kasoor,835
2024-03-27 12:46,Justin Prabhakaran,Mann Kesar Kesar,998
2024-03-27 12:46,Gautam Kale,Jiyara,859
2024-03-27 12:46,Ali Zafar,Palat Meri Jaan,1927
2024-03-27 12:46,Prateek Kuhad,Tere Hi Hum,998
2024-03-27 12:46,A.R. Rahman,Tum Tak,1184
2024-03-27 12:46,Mohit Chauhan,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",859
2024-03-27 12:46,Vismay Patel,Pal Behta Jaaye 2.0,1114
2024-03-27 12:46,Shreya Ghoshal,Rozana,952
2024-03-27 12:46,Pritam,"Raabta (Title Track) [From ""Raabta""]",1462
2024-03-27 12:46,Namita Choudhary,Kaise Kahoon,2902
2024-03-27 12:46,Salim–Sulaiman,O Re Piya,1068
2024-03-27 12:46,Vismay Patel,Lage Nahi Man,1323
2024-03-27 12:50,Mohit Chauhan,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",229378
2024-03-27 12:53,Prateek Kuhad,Tere Hi Hum,177026
2024-03-27 12:56,Ashu Shukla,Har Ek Pal,196875
2024-03-27 12:58,Kshitij Anand,Until I Found You - Hindi Version,145530
2024-03-27 13:03,Amit Trivedi,Lagan Laagi Re,278653
2024-03-27 13:06,Vishal-Shekhar,Dil Diyan Gallan - LoFi Mix,206869
2024-03-27 13:10,Pratsofficial,Aziyat 2.0 - Reprise Version,194285
2024-03-27 13:14,Atif Aslam,Main Rang Sharbaton Ka,263152
2024-03-27 13:15,Rishab Rikhiram Sharma,Kautilya (The Echo Project),998
2024-03-27 13:15,Amit Trivedi,Madhubala,928
2024-03-27 13:15,Ashu Shukla,Tumhare Aane Se,298
2024-03-27 13:15,When Chai Met Toast,Tere Aane Se,63943
2024-03-27 13:15,Atif Aslam,Jab Koi Baat - Recreated,905
2024-03-27 13:15,King,Maan Meri Jaan,1044
2024-03-27 13:15,Aditya A,Chaand Baaliyan Duet,766
2024-03-27 13:15,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",975
2024-03-27 13:15,Kavita Seth,Rangi Saari,835
2024-03-27 13:15,Karthik Rao,Main Bola Hey!,975
2024-03-27 13:17,Yours lo-fi,Mann Mohi Gayu Lo-Fi Remake,93971
2024-03-27 13:18,Yasser Desai,"Makhna - From ""Drive""",1137
2024-03-27 13:18,Anurag Vashisht,Tum,882
2024-03-27 13:18,King,Tu Jaana Na Piya,1764
2024-03-27 13:18,Javed Ali,Ek Din Teri Raahon,719
2024-03-27 13:18,Armaan Malik,Theher Ja,325
2024-03-27 13:18,Adarsh Rao,Kaari,0
2024-03-27 13:18,Deepak Rathore Project,Junglee Se Dost,116
2024-03-27 13:18,Yasser Desai,Jitni Dafa,882
2024-03-27 13:18,Darshan Raval,Mannat,1439
2024-03-27 13:18,Stebin Ben,Chupana Bhi Nahi Aata - Recreated Version,1532
2024-03-27 13:18,VIBIE,Iktara - Lofi Flip,1160
2024-03-27 13:18,Tanzeel Khan,Befikar,1044
2024-03-27 13:18,Aditya Rikhari,Faasle,789
2024-03-27 13:18,Vilen,Kyun Dhunde - 1 Min Music,975
2024-03-27 13:18,Asees Kaur,Ve Kamleya - Asees Version,1091
2024-03-27 13:18,Roop Kumar Rathod,Maula Mere Maula - LoFi,719
2024-03-27 13:18,Ahmed Jahanzeb,"Tera Mera Hai Pyar (From ""Ishq Murshid"")",1602
2024-03-27 13:18,Rishab Rikhiram Sharma,Chanakya,696
2024-03-27 13:18,Ashu Shukla,Milon Chala,626
2024-03-27 13:18,Amit Trivedi,LAAGNI,743
2024-03-27 13:18,Vismay Patel,Waadiyan,4665
2024-03-27 13:18,Asees Kaur,"Jaan Ban Gaye - From ""Khuda Haafiz""",1160
2024-03-27 13:18,Akshath,Jadoo,0
2024-03-27 13:18,Anumita Nadesan,Khwaab,789
2024-03-27 13:18,Vismay Patel,Badra Bahara,1346
2024-03-27 13:18,Rishabh,Tarasti Hain Nigaahain (Galat Fehmi),696
2024-03-27 13:18,Atif Aslam,Tu Jaane Na,812
2024-03-27 13:18,Aditya Rikhari,Aana Nahi,626
2024-03-27 13:18,Rochak Kohli,Tu Muskuraye,928
2024-03-27 13:18,Yours lo-fi,Mann Mohi Gayu Lo-Fi Remake,36027
2024-03-27 13:18,Amit Trivedi,Sham,789
2024-03-27 13:18,Akanksha Bhandari,Pehli Baarish,1671
2024-03-27 13:18,Sunidhi Chauhan,Lae Dooba,1091
2024-03-27 13:18,Himonshu Parikh,Katputli Ke Dhaage,1137
2024-03-27 13:18,Abhijeet,Jhanjharia - Male Version,2461
2024-03-27 13:18,VIBIE,Saibo - Lofi Flip,905
2024-03-27 13:18,Rito Riba,Meri Banogi Kya (Reprise),882
2024-03-27 13:21,Sumedh Mudgalkar,Mere Paas Tum Raho,182508
2024-03-27 13:21,Darshan Raval,Mujhe Peene Do,1741
2024-03-27 13:21,Rito Riba,Meri Banogi Kya,2089
2024-03-27 13:22,Ishpreet Singh,Sajna,1114
2024-03-27 13:22,Aditya Rikhari,Samjho Na,1462
2024-03-27 13:22,Zaeden,Aa Mil,882
2024-03-27 13:22,Anumita Nadesan,Khwaab - Reprise,1277
2024-03-27 13:22,WORMONO,Laaree Chootee,1369
2024-03-27 13:22,Kritiman Mishra,Love You Forever,905
2024-03-27 13:22,Payal Dev,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",1044
2024-03-27 13:22,The Local Train,Aaftaab,0
2024-03-27 13:22,Nilesh Ahuja,Thoda Thoda Pyaar,928
2024-03-27 13:22,Prateek Kuhad,Kahaan Ho Tum,1277
2024-03-27 13:22,Samyak Prasana,Aahatein,9264
2024-03-27 13:22,Ashu Shukla,Phir Se Shuru,835
2024-03-27 13:22,Shankar-Ehsaan-Loy,Kya Karoon?,534
2024-03-27 13:22,Nusrat Fateh Ali Khan,Mere Rashke Qamar,1068
2024-03-27 13:22,The Local Train,Choo Lo,1184
2024-03-27 13:22,Pritam,Balam Pichkari,1695
2024-03-27 13:22,Salman Elahi,Pahadon Mein,1021
2024-03-27 13:22,Abhijeet,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",882
2024-03-27 13:22,Rahat Fateh Ali Khan,"Rishte Naate - From ""De Dana Dan""",1927
2024-03-27 13:22,Atif Aslam,Tere Sang Yaara,2786
2024-03-27 13:22,KSW,Mere Bina - Lofi Flip,1462
2024-03-27 13:26,Anand Bhaskar Collective,Jaadoogari,235311
2024-03-28 08:59,Auðura,Orange Sky,129187
2024-03-28 09:01,Tall Towers,the echoing truth,126505
2024-03-28 09:04,Sun Of They,So Far So Good,151916
2024-03-28 09:06,Imala Zir,Apricity,158000
2024-03-28 09:09,Far & Beyond,efflorescence,143500
2024-03-28 09:11,BBG's,Tell A Story,160000
2024-03-28 12:35,Skeru,Photographic,139934
2024-03-28 12:37,Mimber,Oscillation,143060
2024-03-28 12:40,Oblivion,Extension,150133
2024-03-28 12:42,Barkérby,Long Distances,124315
2024-03-28 12:44,Louaminé,Lunar Rainbow,147946
2024-03-28 12:47,Francis Flo,Another Day,113428
2024-03-28 12:50,Hers Lake,Polychromatic,161103
2024-03-28 12:52,Víolet Dawn,Airglow,136601
2024-03-28 12:55,Harry Bloom,clouds at dawn,144791
2024-03-28 12:58,Isaak Young,Keeping it together,188804
2024-03-28 13:01,Garden Collective,Neon Sky,170574
2024-03-28 13:03,Kirabuo,Caelum,137500
2024-03-28 13:06,Amber Sky,In the Distance,174077
2024-03-28 13:08,Fluvis,River Flowing,147585
2024-03-29 03:44,Lany Mokita,Million Voices,86145
2024-03-29 03:58,Mohit Lalwani,Radhakrishna Naamawali Chant,499623
2024-03-29 07:48,Amit Trivedi,Love You Zindagi,1509
2024-03-29 07:51,Dominique Cerejo,Sooraj Ki Baahon Mein,202919
2024-03-29 07:57,Arijit Singh,Raat Bhar,315595
2024-03-29 07:58,Amit Trivedi,Madhubala,789
2024-03-29 07:58,Vishal-Shekhar,Jaane Kyun,208
2024-03-29 07:58,Aditi Singh Sharma,Offo,232
2024-03-29 07:58,Sunidhi Chauhan,Lae Dooba,394
2024-03-29 07:58,Vishal Mishra,Manjha,487
2024-03-29 07:58,Meet Bros.,Befikra,85504
2024-03-29 08:07,Danny,Ve Haaniyaan,1462
2024-03-29 08:07,Pritam,O Maahi,534
2024-03-29 08:07,Anirudh Ravichander,Chaleya,2113
2024-03-29 08:07,Rahul Vaidya,Madhanya,441
2024-03-29 08:07,Atif Aslam,Jab Koi Baat - Recreated,789
2024-03-29 08:07,Anuv Jain,Husn,116
2024-03-29 08:07,Anuv Jain,Husn,743
2024-03-29 08:07,Aditya Bhardwaj,Bye,626
2024-03-29 08:07,Atif Aslam,Pehli Nazar Mein,557
2024-03-29 08:07,Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",464
2024-03-29 08:07,Mitraz,Akhiyaan,812
2024-03-29 08:07,Aashir Wajahat,Sadqay,301
2024-03-29 08:10,Aditya Bhardwaj,Bye,174285
2024-03-29 08:12,Anuv Jain,Husn,152035
2024-03-29 12:43,Ed Sheeran,Perfect,3877
2024-03-29 12:47,One Direction,Night Changes,226600
2024-03-29 12:50,Dan + Shay,"10,000 Hours (with Justin Bieber) - Piano",172320
2024-03-29 12:50,Suriel Hess,Little Bit More,1160
2024-03-29 12:50,Meghan Trainor,Better When I'm Dancin',905
2024-03-29 12:50,Brent Morgan,What Dreams Are Made Of,743
2024-03-29 12:50,James TW,My Somebody,1044
2024-03-29 12:50,Brent Morgan,Gonna Be Okay,859
2024-03-29 12:50,Christina Perri,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,2528
2024-03-29 12:50,Andy Delos Santos,Somebody to Love,1555
2024-03-29 12:50,Taylor Swift,Love Story,812
2024-03-29 12:50,Charlie Puth,Left and Right (Feat. Jung Kook of BTS),789
2024-03-29 12:50,Meghan Trainor,Made You Look,1184
2024-03-29 12:55,Brent Morgan,Gonna Be Okay,210165
2024-03-29 12:58,Suriel Hess,Little Bit More,180678
2024-03-29 13:00,Stephen Sanchez,Until I Found You (with Em Beihold) - Em Beihold Version,62988
2024-03-29 13:00,Ellie Goulding,Love Me Like You Do,1904
2024-03-29 15:26,Tanishk Bagchi,"Rammo Rammo (From ""Bhuj The Pride Of India"")",1462
2024-03-29 15:26,Mohit Lalwani,Radhakrishna Naamawali Chant,789
2024-03-29 15:26,Amit Trivedi,Madhubala,1393
2024-03-29 15:26,Rahul Vaidya,Madhanya,1532
2024-03-29 15:26,Shreya Ghoshal,Yeh Aaina,1253
2024-03-29 15:26,Vishal-Shekhar,Titli,882
2024-03-29 15:26,Rahat Fateh Ali Khan,Tum Jo Aaye & Tere Bin Nahin Lagda,1695
2024-03-29 15:26,Anumita Nadesan,Khwaab,1346
2024-03-29 15:26,Shankar-Ehsaan-Loy,Bol Na Halke Halke,626
2024-03-29 15:26,Pritam,Hardum Humdum,186059
2024-03-29 15:29,Tanishk Bagchi,"Rammo Rammo (From ""Bhuj The Pride Of India"")",209092
2024-03-29 15:29,Tanishk Bagchi,"Rammo Rammo (From ""Bhuj The Pride Of India"")",72
2024-03-29 15:29,Shankar-Ehsaan-Loy,Bol Na Halke Halke,487
2024-03-29 15:29,Shankar-Ehsaan-Loy,Bol Na Halke Halke,1099
2024-03-29 15:33,Tanishk Bagchi,"Rammo Rammo (From ""Bhuj The Pride Of India"")",219079
2024-03-29 15:33,Shankar-Ehsaan-Loy,Bol Na Halke Halke,5328
2024-03-29 15:36,Rishab Rikhiram Sharma,Kautilya (The Echo Project),181062
2024-03-29 15:36,Imdad Hussain,Khudaya Khair,835
2024-03-29 15:36,rhianne,Somewhere Only We Know,1068
2024-03-29 15:36,Maanya Arora,Aarti Kunj Bihari Ki,882
2024-03-29 15:36,Amit Trivedi,Jadu Salona,1300
2024-03-29 15:36,Sachin-Jigar,Khoya Khoya,2461
2024-03-29 15:36,Anand Bhaskar Collective,Malhar,1509
2024-03-29 15:36,Kshitij Anand,Until I Found You - Hindi Version,1323
2024-03-29 15:36,Arun Muraleedharan,"Aval - From ""Op 160/18 Kakshi: Amminippilla""",1230
2024-03-29 15:36,Derek Gust,Day One (feat. Tayler Gust),0
2024-03-29 15:36,Shreya Ghoshal,"Sunn Raha Hai (From ""Aashiqui 2"")",1068
2024-03-29 15:36,Rajat Nagpal,Main Royaan,998
2024-03-29 15:36,Pritam,Kyon,1160
2024-03-29 15:36,Yasser Desai,Mann Jogiya,882
2024-03-29 15:36,Himonshu Parikh,Katputli Ke Dhaage,1416
2024-03-29 15:37,Pritam,Radha,1509
2024-03-29 15:41,Arun Muraleedharan,"Aval - From ""Op 160/18 Kakshi: Amminippilla""",263028
2024-03-29 15:41,Pritam,Radha,854
2024-03-29 15:45,Rekha Bhardwaj,Mileya Mileya,266279
2024-03-29 15:46,When Chai Met Toast,Tere Aane Se,63943
2024-03-29 16:08,Arijit Singh,"Mere Yaaraa & Tu Jo Mila (From ""Love In Lo-Fi Volume 1"")",30242
2024-03-29 16:15,Pritam,"Kudmayi (Film Version) (From ""Rocky Aur Rani Kii Prem Kahaani"")",4852
2024-03-30 12:02,Kanika,Runak Jhunak,835
2024-03-30 12:02,Aditi Singh Sharma,Meet (Female Version),812
2024-03-30 12:02,Anand Bhaskar Collective,Jaadoogari,534
2024-03-30 12:02,Pritam,Hardum Humdum (Female Version),928
2024-03-30 12:05,Kanika,Runak Jhunak,190539
2024-03-30 12:06,Amit Trivedi,Ajnabi,1393
2024-03-30 12:06,Pritam,Hardum Humdum (Female Version),943
2024-03-30 12:08,Yours lo-fi,Mann Mohi Gayu Lo-Fi Remake,130000
2024-03-30 12:12,Silent Ocean,Raanjhanaa - Lofi Flip,1648
2024-03-30 12:12,Shankar-Ehsaan-Loy,O Rangrez,1044
2024-03-30 12:12,Namita Choudhary,Ae Re Sakhi,2554
2024-03-30 12:12,One Direction,Night Changes,2113
2024-03-30 12:12,Shafqat Amanat Ali,Darmiyaan,1277
2024-03-30 12:12,Shankar Mahadevan,Tere Naina,1880
2024-03-30 12:12,A.R. Rahman,Tu Hai,1439
2024-03-30 12:12,Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",2345
2024-03-30 12:12,Pritam,Abhi Kuch Dino Se,1393
2024-03-30 12:12,Mohit Chauhan,Masakali,1044
2024-03-30 12:12,Samyak Prasana,Aahatein,1253
2024-03-30 12:12,Aditya A,Heeriye,789
2024-03-30 12:12,Sachet-Parampara,"Ram Siya Ram (From ""Adipurush"")",7954
2024-03-30 12:12,Amit Trivedi,Shubhaarambh,789
2024-03-30 12:12,Ajit Kale,Tere Laag,1230
2024-03-30 12:12,Javed-Mohsin,Pal,247286
2024-03-30 12:12,Christina Perri,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,1509
2024-03-30 12:12,AP Dhillon,With You,2577
2024-03-30 12:12,Taylor Swift,Love Story,1509
2024-03-30 12:12,Akanksha Bhandari,Pehli Baarish,1184
2024-03-30 12:12,Namita Choudhary,Chaap Tilak,905
2024-03-30 12:12,Pritam,"Ve Kamleya (Redux) (From ""Rocky Aur Rani Kii Prem Kahaani"")",882
2024-03-30 12:12,Atif Aslam,Pehli Dafa,1369
2024-03-30 12:12,Ed Sheeran,Perfect,1068
2024-03-30 12:13,Pritam,Tujhko Jo Paaya,1230
2024-03-30 12:13,Ritviz,Baaraat,1230
2024-03-30 12:15,Pritam,Tujhko Jo Paaya,163863
2024-03-30 12:19,Ritviz,Baaraat,222096
2024-03-30 12:22,Anirudh Ravichander,Chaleya,200373
2024-03-30 12:26,A.R. Rahman,Raanjhanaa,4109
2024-03-30 12:26,Vishal-Shekhar,Dil Diyan Gallan - LoFi Mix,206869
2024-03-30 12:26,Pritam,Hardum Humdum (Film Version),1114
2024-03-30 12:26,Ayushmann Khurrana,Pani Da Rang - Male Vocals,1393
2024-03-30 12:26,Vismay Patel,Dariya,1462
2024-03-30 12:29,Arjun Kanungo,Zara Zara - MTV Unwind,208320
2024-03-30 12:34,Atif Aslam,Piya O Re Piya,292746
2024-03-30 12:37,Vismay Patel,Pal Behta Jaaye,174545
2024-03-30 12:40,Pratsofficial,Aziyat 2.0 - Reprise Version,194285
2024-03-30 12:45,Mohit Chauhan,Rang Lageya,227962
2024-03-30 12:49,Armaan Malik,Jab Tak,82441
2024-03-30 12:55,Yashita Sharma,Gallan Goodiyaan,928
2024-03-30 12:55,Vishal-Shekhar,Zehnaseeb,487
2024-03-30 12:55,Deepanshu Ruhela,Tum Tak - Lofi Flip,2066
2024-03-30 12:55,Kavita Seth,Rangi Saari,195744
2024-03-30 12:55,Pritam,"Ik Vaari Aa (From ""Raabta"")",5178
2024-03-30 12:58,Jammy Weirdo,Jashne Bahara - Lofi Flip,184888
2024-03-30 13:00,Lifou,Waterfall,53010
2024-03-30 13:01,Aditya Bhardwaj,Bye,975
2024-03-30 13:01,Pritam,Main Rang Sharbaton Ka (Lofi Mix),2856
2024-03-30 13:01,Jubin Nautiyal,Humnava Mere,1114
2024-03-30 13:05,Justin Prabhakaran,Mann Kesar Kesar,245250
2024-03-30 13:08,Twin Strings,Doorie,1184
2024-03-30 13:08,Prateek Kuhad,Kasoor,928
2024-03-30 13:08,Akanksha Sethi,Raaz Tera Mera,1230
2024-03-30 13:08,Atif Aslam,Main Rang Sharbaton Ka,1300
2024-03-30 13:08,Gautam Kale,Jiyara,998
2024-03-30 13:08,Jasleen Royal,Sang Rahiyo,905
2024-03-30 13:08,Ali Zafar,Palat Meri Jaan,1648
2024-03-30 13:08,Prateek Kuhad,Tere Hi Hum,1114
2024-03-30 13:08,A.R. Rahman,Tum Tak,766
2024-03-30 13:08,Mohit Chauhan,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",1207
2024-03-30 13:08,Pratsofficial,Aziyat 2.0 - Reprise Version,859
2024-03-30 13:08,Anand Bhaskar Collective,Jaadoogari,905
2024-03-30 13:08,Vismay Patel,Pal Behta Jaaye 2.0,2182
2024-03-30 13:08,Shreya Ghoshal,Rozana,1160
2024-03-30 13:08,Pritam,"Raabta (Title Track) [From ""Raabta""]",1787
2024-03-30 13:08,Vismay Patel,Badra Bahara,1486
2024-03-30 13:08,Namita Choudhary,Kaise Kahoon,201210
2024-03-30 13:08,Yours lo-fi,Mann Mohi Gayu Lo-Fi Remake,1300
2024-03-30 13:08,Salim–Sulaiman,O Re Piya,1369
2024-03-30 13:08,Vismay Patel,Lage Nahi Man,1160
2024-03-30 13:08,Vishal Mishra,Manjha,1207
2024-03-30 13:09,Anupam Roy,Aisi Raaton,882
2024-03-30 13:09,Arko Pravo Mukherjee,Dil Nawaziyaan,2089
2024-03-30 13:14,Atif Aslam,Main Rang Sharbaton Ka,1369
2024-03-30 13:14,Aditya A,Lehrein Toh Chup Hain,1114
2024-03-30 13:14,Sanjay Leela Bhansali,"Sakal Ban (From ""Heeramandi"") - Original",292733
2024-03-30 13:14,Chirag Katti,Lat Ulajhi - Instrumental,1137
2024-03-30 13:14,Aditya A,Chaand Baaliyan - On Sitar,1068
2024-03-30 13:14,Derek Gust,Day One (feat. Tayler Gust),1532
2024-03-30 13:16,Aditya A,Lehrein Toh Chup Hain,136030
2024-03-30 13:28,Atif Aslam,Main Rang Sharbaton Ka,263152
2024-03-30 13:31,Vishal Mishra,Manjha,191647
2024-03-30 13:35,Jasleen Royal,Sang Rahiyo,213288
2024-03-30 13:38,Aditya Rikhari,Samjho Na,172408
2024-03-30 13:40,Rishab Rikhiram Sharma,Tumhi Dekho Naa - Sitar Lofi,125678
2024-03-30 13:41,Anurag Vashisht,Tere Jaane Se,70979
2024-03-30 15:20,Akanksha Bhandari,Saawariya,0
2024-03-30 15:20,Atif Aslam,Jab Koi Baat - Recreated,673
2024-03-30 15:20,Priyansh Srivastava,Khwabon Ke Rang,1393
2024-03-30 15:20,Asees Kaur,"Jaan Ban Gaye - From ""Khuda Haafiz""",719
2024-03-30 15:20,Anupam Roy,Aisi Raaton,859
2024-03-30 15:20,Vismay Patel,Lage Nahi Man,1021
2024-03-30 17:33,Karthik Rao,Main Bola Hey!,1578
2024-04-01 13:03,Siddharth Amit Bhavsar,Mann Melo - Theme Song,175800
2024-04-01 13:06,Rishab Rikhiram Sharma,Roslyn,197531
2024-04-01 13:09,Atif Aslam,"Darasal (From ""Raabta"")",1416
2024-04-01 13:09,Vismay Patel,Behne Do,882
2024-04-01 13:09,Shreya Ghoshal,Yeh Aaina,4667
2024-04-01 13:09,Namita Choudhary,Wedding Mashup,1486
2024-04-01 13:09,When Chai Met Toast,Kahaani,190261
2024-04-01 13:10,Ashu Shukla,Har Ek Pal,1439
